id1,name1,city1,address1,latitude1,longitude1,future_event_count1,future_session_count1,id2,name2,city2,address2,latitude2,longitude2,future_event_count2,future_session_count2,similarity_score,total_event_session_count1,total_event_session_count2
181486f2-8191-4ee8-81d2-fb884ec6101c,CSO Ada Ankara - Ana Salon,Ankara,"CSO Ada Ankara - Ana Salon, ULUS, Ankara, Türkiye",39.934625,32.849722,6,6,c632ccc6-b1f7-4b08-ad19-1f68af7eae19,CSO Ada Ankara Ana Salon,Ankara,"Talatpaşa Bulvarı, No: 38 06330 Opera – Ankara",39.9331858,32.8485609,1,1,0.96,12,2
0165327e-8b2c-43e2-ac8f-3c2dde30ff0e,Datça Açıkhava   Tiyatrosu,Muğla,"Datça Açıkhava   Tiyatrosu, DATÇA, Muğla, Türkiye",36.728095,27.687128,11,11,19fab639-c7e0-49e3-9aec-82e1a2aa7c0a,Datça Açıkhava Tiyatrosu,Muğla,"İskele, Atatürk Caddesi NO:108 Datça Muğla",36.7227751,27.6896613,2,2,0.96,22,4
19824763-abe7-4c05-825a-bb33ba26dbeb,Swissotel The Bosphorus,İstanbul,"Swissotel The Bosphorus, BEŞİKTAŞ, İstanbul, Türkiye",41.041866,28.998155,28,32,aba44eec-74d4-4672-b48c-bdf9bac160c0,Swissôtel The Bosphorus,İstanbul,Vişnezade Mah. Acısu Sk. No.19 Maçka/İstanbul,41.041276,28.997513,1,1,0.9565217391304348,60,2
e64c146a-93b3-4013-85d9-4a6c21f8b496,GAÜN Mâvera KSM - Açık Hava Sahnesi,Gaziantep,"Gaziantep Üniversitesi Merkez Kampüsü, Üniversite Bulvarı, 27310 Şehitkamil/Şahinbey/Gaziantep",37.037158,37.317927,0,0,09041b35-ab27-43a3-bc74-83b8c30c7e41,GAÜN Mâvera KSM – Açıkhava Sahnesi,Gaziantep,"GAÜN Mâvera KSM – Açıkhava Sahnesi , ŞAHİNBEY, Gaziantep, Türkiye",37.0371836726199,37.3179377267912,9,9,0.9565217391304348,0,18
43c63d8e-79a0-401a-a0a9-57e88e1635ab,Altınoluk Amfi Tiyatro,Balıkesir,"Altınoluk Amfi Tiyatro, ALTINOLUK, Balıkesir, Türkiye",39.573476,26.756587,21,21,82d451af-cfa9-4822-8768-a355b169764d,Altınoluk Amfi Tiyatrosu,Balıkesir,"Altınoluk, Altınoluk Yolu, 10870 Edremit Belediyesi/Edremit/Balıkesir",-32.0,-58.0,0,0,0.9565217391304348,42,0
43f2a5da-f8f0-4945-a03d-b22fa1295ab3,Günay Restaurant - Çeşme,İzmir,"Celal Bayar, 5232 Son No:1, 35930 Çeşme/İzmir",38.3123101,26.3807633,3,3,825bcc75-cf7e-4e78-84ab-2eb47481fbf9,Günay Restaurant Çeşme,İzmir,"Celal Bayar, 5232 Son No:1, 35930 Çeşme/İzmir",38.31306354,26.38338112,0,0,0.9565217391304348,6,0
6746cb85-e081-4b20-a76d-8a3fde7e3d87,Gümüşlük Festival Merkezi – Kumda,Muğla,"Gümüşlük Festival Merkezi – Kumda, BODRUM, Muğla, Türkiye",37.050062540767,27.2366023393171,1,1,1da0e6bd-4b65-41dc-9271-6c201b429337,Gümüşlük Festival Merkezi – Suda,Muğla,"Gümüşlük Festival Merkezi – Suda, BODRUM, Muğla, Türkiye",37.049772,27.236601,6,6,0.9538461538461539,2,12
f6662e48-f043-4537-ad66-5a737ac89ff9,Efes Antik Tiyatro,İzmir,"Acarlar, 35920 Selçuk/İzmir",0.0,0.0,4,4,536ac570-1fef-4418-a8d5-b17ef581d070,Efes Antik Tiyatrosu,İzmir,"Efes Antik Tiyatrosu, SELÇUK, İzmir, Türkiye",37.936769,27.344797,0,0,0.9473684210526315,8,0
90be59a2-8a05-4ad4-a0ab-6c02b0aae758,Yenimahalle 4 Mevsim Tiyatro Salonu,Ankara,"Gayret, İvedik Cd. No:35, 06170 Yenimahalle/Ankara",39.96304453,32.81006552,2,2,0b92b3cb-14e7-44c2-88e2-696b318f7d92,Yenimahalle Bld.4 Mevsim Tiyatro Salonu,Ankara,"Yenimahalle Bld.4 Mevsim Tiyatro Salonu, YENİMAHALLE, Ankara, Türkiye",39.9622386260429,32.8097221980174,4,6,0.9459459459459459,4,10
9fc9babb-935a-4059-8722-6c487aa23c3d,L'alibi Meşelipark,Bursa,"Meşeli Park Tesisleri, Işıktepe Mah. Ormanlar Caddesi, Organize Sanayi Bölgesi No:1/1, 16140 Işıktepe Osb/Nilüfer/Bursa",40.22586,28.95171,1,1,6acb1c9e-4e96-4651-a8cb-74431b3ee3b2,L’alibi Meşelipark,Bursa,"L’alibi Meşelipark, NİLÜFER, Bursa, Türkiye",40.2257341580511,28.9516902945027,1,1,0.9444444444444444,2,2
4268d81e-3441-4ba6-9837-5e4ef53d62fd,Olimpos Orange Bar,Antalya,"Olimpos Orange Bar , KUMLUCA, Antalya, Türkiye",36.3900827649713,30.4706003438279,2,2,80be38ed-9af6-426d-81e2-159c785547d9,Olympos Orange Bar,Antalya,"Adres: Yazır, 07350 Kumluca/Antalya",36.3902977,30.3851499,0,0,0.9444444444444444,4,0
e43fbf49-b7f4-4fca-8b0c-9c33ef6628cd,Mall of  Gösteri Merkezi Büyük Salon,Antalya,"Altınova Sinan Mahallesi, Serik Cd. 309-91, 07170\nKEPEZ / Antalya",36.92255167,30.78504757,1,1,055129f3-8d8c-4b31-bb66-47d17531b747,Mall of  Gösteri Merkezi Küçük Salon,Antalya,"Altınova Sinan Mahallesi, Serik Cd. 309-91, 07170\nKEPEZ / Antalya",36.92255167,30.78504757,0,0,0.9444444444444444,2,0
af546340-c1bd-4f05-b0f4-18910d67db6d,Manisa Yunus Emre Belediyesi Millet Çarşısı Konferans Salonu,Manisa,"Manisa Yunus Emre Belediyesi Millet Çarşısı Konferans Salonu, MERKEZ, Manisa, Türkiye",38.6297468845195,27.3900100682064,1,1,1df30d86-db36-4981-a824-f912fd43f030,Yunus Emre Belediyesi Millet Çarşısı Konferans Salonu,Manisa,"Güzelyurt, 19 Mayıs Blv., 45030 Yunusemre/Manisa",38.62941338,27.38999142,0,0,0.9380530973451328,2,0
3d76b339-115a-456f-965b-b9815ae78313,Babel Terrace,Diyarbakır,"Mezopotamya Mah. Lunapark karşısı Trend Office Kat:1, 21070 Kayapınar/Diyarbakır",37.93539617,40.15553429,0,0,94dc40b2-5f7a-4cf7-ad0a-550f766b0b4f,Babel Terrace75,Diyarbakır,"Babel Terrace75, KAYAPINAR, Diyarbakır, Türkiye",37.9347,40.1554,1,1,0.9285714285714286,0,2
189c2592-773a-4fd1-b802-a8dc0b851212,Yenimahalle Nazım Hikmet Kültür Merkezi - Genco Erkal Salonu,Ankara,"Yenimahalle Nazım Hikmet Kültür Merkezi - Genco Erkal Salonu , YENİMAHALLE, Ankara, Türkiye",39.9608364643647,32.77821756316,3,4,1c8b3b33-5ac6-4d96-b14b-97048b490b5a,Yenimahalle Nazım Hikmet Kültür Merkezi-Genco Erkal Sahnesi,Ankara,"Mehmet Akif Ersoy, Nazım Hikmet Kültür Mrk. İç Yolu, 06200 Yenimahalle/Ankara",39.96146967,32.77832217,1,1,0.9243697478991597,7,2
cd9b2798-37a5-4ad4-a930-838697364eb2,L'avare Alice,Ankara,"Çayyolu, Ahmet Taner Kışlalı Mahallesi, 2870. Sk. 4/1, 06810 Çankaya/Ankara",39.8710023,32.68220167,1,1,a7ea198e-aebf-44d5-88af-bef6e63e9188,L’avare ALICE,Ankara,"L’avare ALICE, ÇANKAYA, Ankara, Türkiye",39.871044,32.682196,1,1,0.9230769230769231,2,2
9fbc22a4-d9f1-426c-b4e8-cd2bbab2bf77,Altın Güvercin Amfi Tiyatro (Kuşadası AVM),Aydın,"Altın Güvercin Amfi Tiyatro (Kuşadası AVM), KUŞADASI, Aydın, Türkiye",37.811152,27.278375,30,30,0eb2c505-bdf4-46fb-842d-e55ab86496df,Altın Güvercin Amfi Tiyatro Kuşadası,Aydın,"Yavansu, Batı Yakası Küme Evler No:2 D:37, 09400 Kuşadası/Aydın",37.8096310643158,27.2776532613873,0,0,0.9230769230769231,60,0
779104db-275a-41e5-be4d-bdd538891265,Bakırköy AYDEM Sh,İstanbul,"Bakırköy AYDEM Sh , BAKIRKÖY, İstanbul, Türkiye",40.9794927549282,28.8762122712269,9,34,84038b1c-e8e9-450f-869e-2738533dfc17,Bakırköy AyDem Sahne,İstanbul,"Cevizlik, İzzet Molla Sk. No:12/A, 34140 Bakırköy/İstanbul",40.99166865,28.8742077,0,0,0.918918918918919,43,0
b2407b27-ba89-4fc2-b3b5-25d85a98fbb4,İstinyeArt %100 Performans Arena,İzmir,"Bahçelerarası Mh Şehit Binbaşı Ali Resmi Tufan Sok. No:3, 35330 Balçova/İzmir",38.39949994,27.06828721,1,1,743c8e92-97c3-4166-9f2f-a7aa9d862c81,İstinyeArt Performans Arena,İzmir,"İstinyeArt Performans Arena, BALÇOVA, İzmir, Türkiye",38.4680221748279,27.0898757745058,2,2,0.9180327868852459,2,4
7c523f70-44a8-4744-bddf-25934f086d3c,LUCKY’S CLUB,Aydın,"LUCKY’S CLUB, KUŞADASI, Aydın, Türkiye",37.927621,27.241465,1,1,22660a0d-c2f4-4753-9b91-641207c828cb,Lucky's Club,Aydın,"Yavansu Mevkii, Süleyman Demirel Blv., 09400 Kuşadası/Aydın",37.82379579,27.25962786,1,1,0.9166666666666666,2,2
a26039b5-2813-43db-8569-14b4d965daef,Foça Reha Midilli Kültür Merkezi,İzmir,"Fevzipaşa, 210. Sk. No:6, 35680 Foça/İzmir",38.66926919,26.75529105,0,0,30c0a170-d6c0-4036-8561-e994782e5ba8,Reha Midilli Kültür Merkezi,İzmir,"Reha Midilli Kültür Merkezi, FOÇA, İzmir, Türkiye",0.0,0.0,2,2,0.9152542372881356,0,4
4936bcb4-fcab-4a02-98f1-38e2a67f112c,Necmettin Erbakan Kültür Merkezi,Kocaeli,"Yeni, Ali Haydar Efendi Cd. No:25, 41420 Çayırova/Kocaeli",40.817371,29.36779685,1,1,b6232c07-f111-4950-8661-1f12f3bdc34e,Prof. Necmettin Erbakan Kültür Merkezi,Kocaeli,"Prof. Necmettin Erbakan Kültür Merkezi, ÇAYIROVA, Kocaeli, Türkiye",40.8167352687037,29.3681982435548,2,2,0.9142857142857143,2,4
2215351e-f7b0-42ee-8297-b1c35187d454,Cemil Candaş Kent Kültür Merkezi,İstanbul,"Cemil Candaş Kent Kültür Merkezi, 19 Mayıs, Halaskargazi Cd. No:168, 34360",41.24217671,28.96594794,0,0,9a5f41b5-1db6-47ab-b172-1fc29b91980a,Şişli Cemil Candaş Kent Kültür Merkezi,İstanbul,"Şişli Cemil Candaş Kent Kültür Merkezi, ŞİŞLİ, İstanbul, Türkiye",41.060845,28.987573,2,2,0.9142857142857143,0,4
0c3d2c60-b100-4da7-ab83-6585c2c36a25,ÇEKSANAT GKM (Görükle Kültür Merkezi),Bursa,"ÇEKSANAT GKM (Görükle Kültür Merkezi), NİLÜFER, Bursa, Türkiye",40.2279907,28.8488581,3,6,412d7a1f-4201-4c03-b5f1-5a89064af98b,ÇEKSANAT Görükle Kültür Merkezi,Bursa,"Görükle, Atatürk Cd. No:93/A, 16285 Nilüfer/Bursa",40.224763,28.849043,0,0,0.9117647058823529,9,0
5d7220c5-f5cb-449d-8d5a-fa35e083903a,Gebze Osman Hamdi Bey Kültür Merkezi,Kocaeli,"Gebze Osman Hamdi Bey Kültür Merkezi, GEBZE, Kocaeli, Türkiye",40.806722,29.439015,1,1,7467fa75-0b68-488e-9fb8-44e87c61b658,Osman Hamdi Bey Kültür Merkezi,Kocaeli,"Güzeller, Namık Kemal Cd. No:1, 41400 Gebze/Kocaeli",40.80682312,29.439533,1,1,0.9090909090909091,2,2
b238d7bd-8551-465e-8ca8-c6ced2008262,Milyoner Exclusive Bodrum,Muğla,"Milyoner Exclusive Bodrum, BODRUM, Muğla, Türkiye",37.034339,27.402941,4,8,183a4256-8b55-4cc1-acdd-bd325770f2f1,Milyoner Exclusive Club Bodrum,Muğla,"Gümbet, Erguvan Sk. No:15/A, 48400 Bodrum/Muğla",37.0337952,27.4007959,13,21,0.9090909090909091,12,34
31c344a5-8020-448d-ae74-9a7ae780a8b2,Motto Pub Sahne Kadıköy,İstanbul,"Caferağa Mah, Miralay Nazım Sk. No:26/A, 34710 Kadıköy/İstanbul",40.98793495,29.02773473,1,1,7694f080-4cfc-4865-9893-6eb716902423,Motto Sahne Kadıköy,İstanbul,"Motto Sahne Kadıköy, KADIKÖY, İstanbul, Türkiye",40.9884937572046,29.0299663525052,2,11,0.9047619047619048,2,13
4391e367-34c1-425f-bda4-160a8a246a44,IF Performance Hall Eskişehir,Eskişehir,"IF Performance Hall Eskişehir, TEPEBAŞI, Eskişehir, Türkiye",39.7838159,30.4968348,2,2,fe71a436-4504-4cbd-8bb2-ff7e6c80498e,Milyon Performance Hall Eskişehir,Eskişehir,"Milyon Performance Hall Eskişehir, TEPEBAŞI, Eskişehir, Türkiye",39.7825681220798,30.507023100936,2,2,0.9032258064516129,4,4
9fbc22a4-d9f1-426c-b4e8-cd2bbab2bf77,Altın Güvercin Amfi Tiyatro (Kuşadası AVM),Aydın,"Altın Güvercin Amfi Tiyatro (Kuşadası AVM), KUŞADASI, Aydın, Türkiye",37.811152,27.278375,30,30,cecb1a4b-9860-4cb3-a691-1fb1aaa6426f,Kuşadası Altın Güvercin Amfi Tiyatro (Kuşadası AVM),Aydın,"Kuşadası-Söke Yolu, 6. kilometre Kuşadası / AYDIN",37.8096319,27.2776536,2,2,0.9032258064516129,60,4
4c3f3a24-4615-4a08-862a-b3480acc574f,Holly Stone Performance Hall Aydın,Aydın,"Holly Stone Performance Hall Aydın, MERKEZ, Aydın, Türkiye",37.843307,27.856421,3,3,08b6c6cb-ca8b-4fe0-8849-79e56ca936dc,Holly Stone Performance Hall Kuşadası,Aydın,"Holly Stone Performance Hall Kuşadası, KUŞADASI, Aydın, Türkiye",37.8606482075231,27.2586520744453,6,6,0.9014084507042254,6,12
4a8906c2-b360-4bdd-989a-be25b0b49978,Merinos AKKM - Orhangazi Salonu,Bursa,"Merinos AKKM - Orhangazi Salonu, OSMANGAZİ, Bursa, Türkiye",40.235509,29.050384,1,1,a8d025c2-b1d9-40c7-bd7e-24c7c342cb87,Merinos AKKM Osmangazi Salonu,Bursa,"Merinos AKKM Osmangazi Salonu, OSMANGAZİ, Bursa, Türkiye",40.200646,29.048578,2,2,0.9,2,4
e968a682-dae2-47e5-ac65-3a4269683c27,Nihat Zeybekci Kongre ve Kültür Merkezi -Mehmet Gazi Salonu,Denizli,"İncilipınar, 3397. Sk. No:2, 20100 Pamukkale/Denizli",37.75919472,29.09485846,0,0,51fe18d1-461d-45f1-87dd-24c9a263420b,Nihat Zeybekci Kültür Merkezi - Mehmet Gazi Salonu,Denizli,"Nihat Zeybekci Kültür Merkezi - Mehmet Gazi Salonu, PAMUKKALE, Denizli, Türkiye",37.7588080840891,29.0961402570052,2,3,0.8990825688073395,0,5
33a7addb-8f86-4890-9042-229c5b7650b9,Kadıköy Belediyesi Selamiçeşme Özgürlük Parkı Amfi Tiyatro,İstanbul,"Kadıköy Belediyesi Selamiçeşme Özgürlük Parkı Amfi Tiyatro , KADIKÖY, İstanbul, Türkiye",40.98007,29.05504,25,26,0503c361-7a9e-4b3c-bf00-ed77cff8a34b,Kadıköy Selamiçeşme Özgürlük Parkı Amfi Tiyatro,İstanbul,"Göztepe, Mustafa Mazhar Bey Sokağı No:2, 34730 Kadıköy/İstanbul",40.98049056,29.05432609,10,10,0.8952380952380953,51,20
094a3586-ea2f-4783-9f24-2fe55058ad5e,Hattat Ahmet Karahisari Kültür Merkezi,Afyonkarahisar,"Hattat Ahmet Karahisari Kültür Mer., Yeşilyurt, 1741. Sk., 03030 Afyonkarahisar Merkez/Afyonkarahisar",38.76266612,30.46053518,0,0,634c764c-0eaf-42e3-ba2c-07aaee4647fe,Hattat Ahmet Karahisari Kültür ve Sanat Merkezi,Afyonkarahisar,"Hattat Ahmet Karahisari Kültür ve Sanat Merkezi, MERKEZ, Afyonkarahisar, Türkiye",38.7841094650715,30.537209631929,8,10,0.8941176470588236,0,18
421b7ef0-e436-4500-82fd-8d9d97b49a15,Denizli Merkez Efendi Belediyesi Kültür Merkezi,Denizli,"Denizli Merkez Efendi Belediyesi Kültür Merkezi, MERKEZ, Denizli, Türkiye",37.7724347,29.0533533,2,2,07ba09dc-335c-4cbf-882d-29b692e6ac28,Merkezefendi Belediyesi Kültür Merkezi,Denizli,"Sırakapılar Mahallesi, 1581. Sk. No:4, Merkezefendi\nMERKEZ / Denizli",37.76679482,29.05596909,0,0,0.8941176470588236,4,0
6792e615-b930-4301-8e7b-e73a8928888f,Ressam Ahmet Yakupoğlu Konferans Salonu,Kütahya,"30 Ağustos, Meriç Sk. No:4, 43100, 43100 Kütahya Merkez/Kütahya",39.41294162,29.99415422,1,1,947d94b0-8d35-4d4b-94af-cabac491de40,Ressam Ahmet Yakupoğlu Konferans Salonu - Kütahya,Kütahya,"30 Ağustos, Meriç Sk. No:4, 43100, 43100 Kütahya Merkez/Kütahya",40.1859562,28.4816947,0,0,0.8863636363636364,2,0
